"VM";"Powerstate";"Template";"SRM Placeholder";"Config status";"DNS Name";"Connection state";"Guest state";"Heartbeat";"Consolidation Needed";"PowerOn";"Suspend time";"Creation date";"Change Version";"CPUs";"Memory";"NICs";"Disks";"min Required EVC Mode Key ";"Latency Sensitivity";"EnableUUID";"CBT";"Primary IP Address";"Network #1";"Network #2";"Network #3";"Network #4";"Network #5";"Network #6";"Network #7";"Network #8";"Num Monitors";"Video Ram KiB";"Resource pool";"Folder";"vApp";"DAS protection";"FT State";"FT Latency";"FT Bandwidth";"FT Sec. Latency";"Provisioned MiB";"In Use MiB";"Unshared MiB";"HA Restart Priority";"HA Isolation Response";"HA VM Monitoring";"Cluster rule(s)";"Cluster rule name(s)";"Boot Required";"Boot delay";"Boot retry delay";"Boot retry enabled";"Boot BIOS setup";"Firmware";"HW version";"HW upgrade status";"HW upgrade policy";"HW target";"Path";"Log directory";"Snapshot directory";"Suspend directory";"Annotation";"FRBCK10";"Post-it";"Datacenter";"Cluster";"Host";"OS according to the configuration file";"OS according to the VMware Tools";"VM ID";"VM UUID";"VI SDK Server type";"VI SDK API Version";"VI SDK Server";"VI SDK UUID"
"frsprpki001";"poweredOn";"False";"False";"green";"FRSPRPKI001";"connected";"running";"green";"False";"45296,6250231481";;"44665,7097800926";"45297,8703009259";"2";"8192";"1";"2";"intel-cascadelake";"normal";"True";"True";"172.20.220.41";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"131226";"45572";"37225";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008129] frsprpki001/frsprpki001.vmx";"[pcc-008129] frsprpki001/";"[pcc-008129] frsprpki001/";"[pcc-008129] frsprpki001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.74";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-410237";"4236b920-91f8-10ce-e2e9-a22e9215e031";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"frsprpki002";"poweredOn";"False";"False";"green";"FRSPRPKI002.stago.grp";"connected";"running";"green";"False";"45284,0822337963";;"44671,4046296296";"45296,7209837963";"2";"8192";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.20.220.42";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Pki";;"True";"notConfigured";"gray";"-1";"-1";"131567";"55867";"47179";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008011] frsprpki002/frsprpki002.vmx";"[pcc-008011] frsprpki002/";"[pcc-008011] frsprpki002/";"[pcc-008011] frsprpki002/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.79";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-412281";"4236706a-0492-e0f8-85b0-d59f22a67c8d";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPRE001";"poweredOn";"False";"False";"green";"FRSPRPRE001.stago.grp";"connected";"running";"green";"False";"45298,2510185185";;"25569,0416666667";"45297,0207291667";"4";"32768";"1";"2";"intel-ivybridge";"normal";;"True";"172.31.215.11";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-TEST";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Test";;"True";"notConfigured";"gray";"-1";"-1";"166677";"143272";"109715";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008011] FRSPRPRE001/FRSPRPRE001.vmx";"[pcc-008011] FRSPRPRE001/";"[pcc-008011] FRSPRPRE001/";"[pcc-008011] FRSPRPRE001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.73";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-117098";"42366a10-845d-71a4-ac5b-40f82366ab42";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPRN002";"poweredOn";"False";"False";"green";"FRSPRPRN002.stago.grp";"connected";"running";"green";"False";"45277,2578240741";;"25569,0416666667";"45298,0787962963";"4";"8192";"1";"2";"intel-ivybridge";"normal";;"True";"172.31.215.25";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"193724";"140336";"130932";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-006965] FRSPRPRN002/FRSPRPRN002.vmx";"[pcc-006965] FRSPRPRN002/";"[pcc-006965] FRSPRPRN002/";"[pcc-006965] FRSPRPRN002/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.71";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-26361";"4236b829-ea51-7cab-51db-7b76eb7a9faa";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPRN003";"poweredOn";"False";"False";"green";"FRSPRPRN003.stago.grp";"connected";"running";"green";"False";"45277,2502777778";;"25569,0416666667";"45298,2187615741";"2";"8192";"1";"1";"intel-ivybridge";"normal";;"True";"172.31.215.26";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"90285";"89796";"81430";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-017967] FRSPRPRN003/FRSPRPRN003.vmx";"[ssd-017967] FRSPRPRN003/";"[ssd-017967] FRSPRPRN003/";"[ssd-017967] FRSPRPRN003/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.78";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-27829";"4236f2a8-ba93-d811-8dae-5f4015a4e443";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPRN004";"poweredOn";"False";"False";"green";"FRSPRPRN004.stago.grp";"connected";"running";"green";"False";"45277,2502777778";;"25569,0416666667";"45298,1068634259";"2";"4096";"1";"1";"intel-cascadelake";"normal";;"True";"172.31.215.92";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-TEST";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Test";;"True";"notConfigured";"gray";"-1";"-1";"86152";"79077";"74844";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-016714] FRSPRPRN004/FRSPRPRN004.vmx";"[ssd-016714] FRSPRPRN004/";"[ssd-016714] FRSPRPRN004/";"[ssd-016714] FRSPRPRN004/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.75";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-37985";"42363ca0-2e05-f628-81f0-9574d777047e";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPRN009";"poweredOn";"False";"False";"green";"FRSPRPRN009.stago.grp";"connected";"running";"green";"False";"45298,2509259259";;"45176,6571875";"45296,7694791667";"4";"8192";"1";"1";"intel-cascadelake";"normal";"True";"True";"172.31.215.232";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-serveur d'impression";;"True";"notConfigured";"gray";"-1";"-1";"131257";"37742";"29365";;;;;;"False";"0";"10000";"False";"False";"efi";"14";"none";"never";;"[pcc-007875] FRSPRPRN009/FRSPRPRN009.vmx";"[pcc-007875] FRSPRPRN009/";"[pcc-007875] FRSPRPRN009/";"[pcc-007875] FRSPRPRN009/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.79";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2022 (64-bit)";"vm-617746";"4236813e-22d7-16da-c60f-215adda285e8";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPWC001";"poweredOn";"False";"False";"green";;"connected";"notRunning";"gray";"False";"45274,7015972222";;"45273,4540162037";"45299,3715740741";"4";"8192";"1";"1";"intel-cascadelake";"normal";;;;"VLAN 905";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PREPROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Pre-Production";;"True";"notConfigured";"gray";"-1";"-1";"69729";"41531";"33242";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-013581] FRSPRPWC001/FRSPRPWC001.vmx";"[ssd-013581] FRSPRPWC001/";"[ssd-013581] FRSPRPWC001/";"[ssd-013581] FRSPRPWC001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.50";"Microsoft Windows 10 (64-bit)";;"vm-653144";"4236a0f9-a9cb-0771-9cc8-e23be64cd6c1";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRPWS001";"poweredOn";"False";"False";"green";"FRSPRPWS001";"connected";"running";"green";"False";"44890,6406944444";;"44890,616875";"45298,0245486111";"2";"32768";"1";"1";"intel-cascadelake";"normal";"True";"True";"172.20.221.242";"Vlan 341";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"340418";"159922";"126704";;;;;;"False";"0";"10000";"False";"False";"efi";"13";"none";"never";;"[pcc-008010] FRSPRPWS001/FRSPRPWS001.vmx";"[pcc-008010] FRSPRPWS001/";"[pcc-008010] FRSPRPWS001/";"[pcc-008010] FRSPRPWS001/";"Stage:Auto,BeyondTrust_Security_Management_Appliance.exe:3.4.3.2,BeyondInsight_22.2.2.109.exe:22_2_2_109,biul-appliance_22.2.0-1.msi:22.2.0-1,sql_server_ps_module_version:21.1.18102,Microsoft SQL Server:13,SUPI Engine.exe:3.1.1,2016 SQL Server Updates 210701.msupi:210701,2016 Security Updates.msupi:220701,2016 Supporting Software 220701.msupi:220701,BeyondTrust Discovery Agent: 22.1.1.1004, pmul_update_package_number: 1784, Environmental Updates 8";;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.78";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-483860";"4236b11e-ed34-c15f-1dfd-dc92b43e02d8";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRRDS001";"poweredOn";"False";"False";"green";"FRSPRRDS001.stago.grp";"connected";"running";"green";"False";"45298,2503240741";;"44403,7141435185";"45299,0202430556";"2";"4096";"1";"1";"intel-ivybridge";"normal";"True";"True";"172.31.215.30";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"86127";"44450";"40242";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-016714] FRSPRRDS001/FRSPRRDS001.vmx";"[ssd-016714] FRSPRRDS001/";"[ssd-016714] FRSPRRDS001/";"[ssd-016714] FRSPRRDS001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.73";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-332303";"4236415b-fa71-8bbd-342e-98a856bf4a8c";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRRWI001";"poweredOn";"False";"False";"green";"FRSPRRWI001.stago.grp";"connected";"running";"green";"False";"45298,2505902778";;"44596,5297222222";"45297,9699537037";"2";"4096";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.31.215.125";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"106605";"54223";"50017";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-014110] FRSPRRWI001/FRSPRRWI001.vmx";"[ssd-014110] FRSPRRWI001/";"[ssd-014110] FRSPRRWI001/";"[ssd-014110] FRSPRRWI001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.71";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-389132";"4236d171-9d0a-9d4b-0bd8-5d00afad0369";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSAG001";"poweredOn";"False";"False";"green";"FRSPRSAG001.stago.grp";"connected";"running";"green";"False";"45275,8464814815";;"44658,4530902778";"45292,4978819444";"4";"8192";"1";"2";"intel-cascadelake";"low";"True";"True";"172.20.52.214";"Vlan 470";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337";;"True";"notConfigured";"gray";"-1";"-1";"131242";"107868";"99506";;;;;;"False";"10000";"10000";"False";"False";"bios";"19";"none";"never";;"[ssd-010350] FRSPRSAG001/FRSPRSAG001.vmx";"[ssd-010350] FRSPRSAG001/";"[ssd-010350] FRSPRSAG001/";"[ssd-010350] FRSPRSAG001/";"Serveur SAGE";;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.79";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2016 (64-bit)";"vm-625274";"4226f423-f1bf-ec50-5b08-ad0c600d1d70";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSAG002";"poweredOn";"False";"False";"green";"FRSPRSAG002.stago.grp";"connected";"running";"green";"False";"45276,1375810185";;"44665,6131134259";"45299,3715740741";"2";"8192";"1";"2";"intel-cascadelake";"normal";"True";"True";"172.20.52.246";"Vlan 472";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337";;"True";"notConfigured";"gray";"-1";"-1";"172172";"157006";"148674";;;;;;"False";"5000";"10000";"False";"False";"bios";"19";"none";"never";;"[ssd-018085] FRSPRSAG002/FRSPRSAG002.vmx";"[ssd-018085] FRSPRSAG002/";"[ssd-018085] FRSPRSAG002/";"[ssd-018085] FRSPRSAG002/";"SAGE";;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.50";"Microsoft Windows Server 2016 (64-bit)";"Microsoft Windows Server 2016 (64-bit)";"vm-624958";"42268eac-8ff4-ee6a-c46b-398ff10df119";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSAG003";"poweredOn";"False";"False";"green";"FRSPRSAG003.stago.grp";"connected";"running";"green";"False";"45277,2517013889";;"25569,0416666667";"45298,3743518519";"2";"4096";"1";"2";"intel-ivybridge";"normal";;"True";"172.31.215.46";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Sage";;"True";"notConfigured";"gray";"-1";"-1";"168033";"59114";"54921";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-014110] FRSPRSAG003/FRSPRSAG003.vmx";"[ssd-014110] FRSPRSAG003/";"[ssd-014110] FRSPRSAG003/";"[ssd-014110] FRSPRSAG003/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.71";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-252007";"42362a57-112e-f8cb-16d1-bebfb202b7f3";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSAG004";"poweredOn";"False";"False";"green";"FRSPRSAG004.stago.grp";"connected";"running";"green";"False";"45250,7846759259";;"44937,6343402778";"45298,2936458333";"4";"8192";"1";"2";"intel-cascadelake";"normal";"True";"True";"172.20.53.22";"Vlan 474";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337";;"True";"notConfigured";"gray";"-1";"-1";"202911";"55005";"46654";;;;;;"False";"0";"10000";"False";"False";"efi";"19";"none";"never";;"[ssd-013658] FRSPRSAG004/FRSPRSAG004.vmx";"[ssd-013658] FRSPRSAG004/";"[ssd-013658] FRSPRSAG004/";"[ssd-013658] FRSPRSAG004/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.75";"Microsoft Windows Server 2019 (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-640690";"42267e17-535f-f36e-adba-dc90e836bcb8";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSAV001";"poweredOn";"False";"False";"green";"FRSPRSAV001.stago.ext";"connected";"running";"green";"False";"45277,8323842593";;"44200,5930439815";"45298,150150463";"2";"8192";"1";"1";"intel-cascadelake";"normal";"True";"True";"172.31.98.132";"Vlan 36";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-TEST";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Test";;"True";"notConfigured";"gray";"-1";"-1";"90579";"47486";"38827";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-013581] FRSPRSAV001/FRSPRSAV001.vmx";"[ssd-013581] FRSPRSAV001/";"[ssd-013581] FRSPRSAV001/";"[ssd-013581] FRSPRSAV001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.74";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-271742";"42369112-dcf6-9ff2-7e7e-a162deb419cd";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSEC002";"poweredOn";"False";"False";"green";"FRSPRSEC002-Panorama";"connected";"running";"red";"False";"45146,7163425926";;"25569,0416666667";"45299,3750347222";"4";"4608";"2";"2";"intel-ivybridge";"normal";;"True";"172.31.213.250";"VLAN213";"VLAN213";;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Management Palo ALTO";;"True";"notConfigured";"gray";"-1";"-1";"395964";"349934";"344114";;;;;;"False";"0";"10000";"False";"False";"bios";"9";"none";"never";;"[pcc-008197] FRSPRSEC002/FRSPRSEC002.vmx";"[pcc-008197] FRSPRSEC002/";"[pcc-008197] FRSPRSEC002/";"[pcc-008197] FRSPRSEC002/";"Panorama-8.0.2";;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.50";"CentOS 4/5/6/7 (64-bit)";"CentOS 4/5/6/7 (64-bit)";"vm-31286";"42363e28-39b6-75ab-6cb0-7b6d91b8f92d";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSEN001";"poweredOn";"False";"False";"green";"FRSPRSEN001";"connected";"running";"green";"False";"45277,8329282407";;"25569,0416666667";"45298,1500925926";"2";"4096";"2";"2";"intel-ivybridge";"normal";;"True";"172.31.215.214";"STAGO-OVH-VLAN29";"VLAN15";;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"137358";"41969";"37731";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-014282] FRSPRSEN001/FRSPRSEN001.vmx";"[ssd-014282] FRSPRSEN001/";"[ssd-014282] FRSPRSEN001/";"[ssd-014282] FRSPRSEN001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.74";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-92746";"42364a2d-53f1-f931-7569-0ff8f5d9f194";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSES001";"poweredOn";"False";"False";"green";"FRSPRSES001.stago.grp";"connected";"running";"green";"False";"45277,2502662037";;"25569,0416666667";"45296,6809490741";"2";"8192";"1";"2";"intel-ivybridge";"normal";;"True";"172.31.215.102";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"142442";"70378";"61055";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008010] FRSPRSES001/FRSPRSES001.vmx";"[pcc-008010] FRSPRSES001/";"[pcc-008010] FRSPRSES001/";"[pcc-008010] FRSPRSES001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.76";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-230953";"4236de58-1deb-b875-febb-f1646bd1d7c1";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSIP001";"poweredOn";"False";"False";"green";"FRSPRSIP001.stago.grp";"connected";"running";"green";"False";"45277,2567013889";;"25569,0416666667";"45298,1435416667";"4";"8192";"1";"2";"intel-ivybridge";"normal";;"True";"172.31.215.124";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"1138919";"123474";"115050";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-007875] FRSPRSIP001/FRSPRSIP001.vmx";"[pcc-007875] FRSPRSIP001/";"[pcc-007875] FRSPRSIP001/";"[pcc-007875] FRSPRSIP001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.72";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-215722";"42367b4c-a0bb-acb7-cd64-67f8fe03a216";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSQL008";"poweredOn";"False";"False";"green";"FRSPRSQL008.stago.grp";"connected";"running";"green";"False";"45277,2563425926";;"25569,0416666667";"45202,6251851852";"2";"6144";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.31.215.114";"STAGO-OVH-VLAN29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"242150";"205590";"198960";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-014110] FRSPRSQL008/FRSPRSQL008.vmx";"[ssd-014110] FRSPRSQL008/";"[ssd-014110] FRSPRSQL008/";"[ssd-014110] FRSPRSQL008/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.75";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-9953";"42365d04-6d9a-952c-85b4-c7ddff2e9ef4";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSQL015";"poweredOn";"False";"False";"green";"FRSPRSQL015.stago.grp";"connected";"running";"green";"False";"45298,2505324074";;"44459,58875";"45299,3750462963";"8";"16384";"1";"3";"intel-ivybridge";"normal";"True";"True";"172.31.215.67";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"231797";"219177";"202446";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-017937] FRSPRSQL015/FRSPRSQL015.vmx";"[ssd-017937] FRSPRSQL015/";"[ssd-017937] FRSPRSQL015/";"[ssd-017937] FRSPRSQL015/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.51";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-349049";"42368634-1c33-5f96-590e-9fad46ddf27d";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSQL016";"poweredOn";"False";"False";"green";"FRSPRSQL016.stago.grp";"connected";"running";"green";"False";"45298,2502430556";;"44476,6042592593";"45296,7037268519";"2";"16384";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.31.215.141";"Vlan 29";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources/STAGO-PROD";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"354777";"137582";"120725";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-010350] FRSPRSQL016/FRSPRSQL016.vmx";"[ssd-010350] FRSPRSQL016/";"[ssd-010350] FRSPRSQL016/";"[ssd-010350] FRSPRSQL016/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.75";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-354057";"42369bb6-cde4-4aa3-25ed-88b49d8656fc";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
